num,day_name,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
001А,Friday,0.04072303296028357,0.1172880824817858,0.057935737856422365,0.3736039887414193,0.17796655398998062,0.00028594068993992305,0.15254801726495137,0.15101356953869105,0.01090222487835657,0.09812011411046295,0.3104953046472616,0.04878634157980499,0.019884779946010678,0.05911620199210843,0.04769709001366129,0.042306314334227935,0.03734995957975762,0.0025762717553879932,0.05423954777634932,0.00133810188188499,7.980757771874902e-05,0.06525976613192697,0.05040075891378104,0.0011921018113183468,0.00027221657952891665,0.003702740013686756,0.0023846044252352483,0.024400960253207482,0.02971890140137634,0.05375924991775738,0.4246742025326934,0.04478810498690755,0.0874442286654501,0.01788033476776929,0.22406078722314227,0.003530414802021542,0.7712207739370346,0.2416209909602932,0.2393603107229234,0.0011653689829660419,0.14749375032360612,0.07696567357390971,0.00259240988567222,0.04884065415215655,0.5141889493076335,0.0037504144768742975,0.056004063378322866,0.026302762485563624,,0.04359736777810708,,0.05629189162006343,,,,0.08317514646326085,,,0.039550167550729376,,0.14132820887349096,,,,,,0.104829199484749,0.024444455433899392,,,,,,,,0.021094268394129867,,0.2828046312221386,0.02274388029247909,,,0.0810733246339157,0.29251494704204406,,0.1384251359115145,,0.028141089849770595,
001А,Monday,0.15689510222352865,0.037603666331376795,0.07732517458678567,0.21754598296386585,0.23568212712805414,0.003371160317665378,0.09545513273634587,0.05558974558873764,0.11302310164082718,0.03641133255756701,0.09220553049397417,0.04189618246135163,0.0006544346461634376,0.03462298773794803,0.010092398508992018,0.19976165797783818,0.0018016635507834833,0.00907070096075302,0.02642941201855864,0.018591498592267497,0.16098799376939477,0.0951621371277267,0.0009834147330830545,0.07174550229071353,0.17997872938421466,0.0008880189992274135,0.013481736215076312,0.012370031041936791,0.0017124186731161117,0.07517520461344551,0.1561667207295092,0.014362926549689292,,0.012470290644785775,0.04401025630469546,0.057534481126053305,0.05720416442689824,8.092444226170947e-05,0.07110243768725089,0.6216847267028116,0.046245950042680395,0.0019746066512398297,,,0.3316694689579591,,,,,,,0.003523809626509,,,,0.13469936342065902,,0.056846286341886265,0.02623918348352361,,,,,,,,,6.16515632818615e-05,,,,,,,,,,,,0.4852464299830631,,,,,,,,
001А,Saturday,0.18489252396120626,0.25838242739755457,0.3073709394410058,0.05605184446783629,0.16391814101653002,0.17038310992270023,0.30032004582229455,0.12787876320103742,0.02488768265979535,0.1640131204399874,0.0335055257863105,0.010906358535101912,0.3798068529400257,0.00778765079267385,0.029310435201708618,0.07324126526008523,0.2923894762932471,0.020840181376751588,0.041458493292125476,0.09146194191507251,0.029938453389064312,0.012724425341541612,0.11233567849446013,0.07376906188400423,0.025688397560373777,0.07584225576911896,0.0804716746076719,0.038479565489535905,0.01913142958883729,0.057424081271045146,0.17148488002431606,0.012659469636851717,0.08738026077740357,0.14067855391153816,0.027827346051195634,0.12150695381641918,,0.04427372568747312,0.02172957535831399,0.21491326501091346,0.007312359548658387,0.029121489813172974,0.023221804940383062,,7.184573938412431e-05,,0.39676849860897234,,0.0033422449558860867,0.29871280318162463,,0.029121306434162664,0.37120409545924826,0.03952957885424513,,0.0729272080036677,0.01895720787205879,0.0031636967021050344,,0.04993634606762243,,,1.5233943934656047e-05,,,,,,,,,,,0.10870869395908056,,,,,0.25582683129736716,,,,,,,,,0.018025009502332212
001А,Sunday,0.13881216308200917,0.0014127715291940568,0.24959692384083543,0.08723474858466973,0.0743637300168839,0.07057550862633444,0.06429280351490052,0.043495333426864624,0.04573379471029759,0.17410342375049603,0.195092012740268,0.2231103572006452,0.7088169953651464,0.005049976067592277,0.050298746338696576,0.12168592680419066,0.0022510056424833724,0.17107630181908606,0.034185448889129444,0.0014623437581763321,0.04305404300749205,0.07857700116704935,0.004794639753786245,8.925493063749457e-05,0.00016133016549602086,0.09626107174435006,0.4843381704928268,0.06918062195513308,0.030851394614796357,0.06744611083119201,0.12643600526106846,0.02324571664108155,0.021069812802644083,0.3766118451303513,0.06611400992594052,,,0.02390256690909398,0.00521840164919074,0.0011652696959055797,0.05219327231529114,,0.03757666349312916,0.006149754743709712,0.8311921075599091,0.03576139837399439,0.020563913259061928,0.04116825135635882,,,0.0175077511126136,0.08174002178308548,,,0.02545918809304004,,,,,,0.05663786211077937,0.002137714862661344,,0.03099085108201116,,,0.2436414384564891,0.036746223908399434,0.6047974723215076,,0.41021977054189196,,0.09785360896024209,0.9949259014677206,,0.04155003720950112,,0.0006896466791704858,0.7742083785607123,,,,0.16728692972188264,,,0.024181263441769518,,0.1431137791830136
001А,Thursday,0.06102678608816503,0.12283984990602281,0.37112047467631804,0.28412539107181467,0.38611757051038564,0.002562386595413635,0.09887223125174216,0.023389607780312405,0.0019040301526518366,0.3558856730645068,1.9306395455664926e-06,0.004347191879542467,0.05818538926567651,0.07188531280438881,0.0495955896640925,0.11745532611417597,0.02636821129842204,0.04822360078419008,0.0009676047699597179,0.18353362101936632,0.0002301090375016468,0.04328012888844501,0.06892695243178026,0.006758617118428956,0.2622317799776718,0.12562379853019545,0.3877160323437133,0.04163533333171643,0.033075742889508764,0.03992596162157336,,,0.02514318971832752,0.06631111681317203,0.14907156072020467,,0.006881454875629411,,0.9081160873767189,0.13583849706793705,0.24077520467246072,0.008471402492176705,0.3274639868214537,,0.0028409510232537682,,,0.03854998862105963,,,,,0.1324935788209366,,,,,,0.289684191812692,0.024278216824544452,,0.07332916169502124,,,,0.025578344448510704,,,0.5287644850241562,,0.007448010671066152,0.10785789607069418,,0.038029544396866344,,,0.01119322444739912,,,,0.012677316944321615,,,0.007044727964001241,,,,
001А,Tuesday,0.2607244320633001,0.3552559998660383,0.16317130179075612,0.017331169552080472,0.04450294747463568,0.18321016091719255,0.0037371460071619067,0.05660185342923296,0.04223720068573855,0.03183356789834846,0.09867634456334762,0.02559502084656462,0.03788546462190523,0.22463625189765024,0.0292188442660819,0.028605494931432163,0.13086038173794,0.04377139110402006,0.0905838584173041,0.02113768577450681,0.10994587255927746,0.02470843341369333,,0.0003779323053019201,0.011920761438630523,0.12090089585614461,0.03785500763054406,0.033051557187908864,0.06537265971309425,0.147479277881015,0.10901339693458079,0.029530237544509563,,,0.0536581332363647,0.13045171546537515,,0.08450111430868756,0.0004910197486572843,0.0025899724906930377,0.15257001905600664,0.2564793896537152,0.002135867210622977,,0.030768974733826115,,,,,,0.0838953119149003,,0.008907770775856694,,0.07477756088949283,,0.05203869458914423,,0.043765091267416234,0.06825597741831246,,,,,0.036244079952435726,0.03711678669781748,0.032831187076672985,,,,,,0.018640246065187993,0.17985024227943525,,,0.08041647228538706,,,,0.2973507991318616,0.34212976799781625,,,,0.08166509584877901,,
001А,Wednesday,0.11722685583426296,0.041934057798209134,0.31101991127695294,0.006934331348448786,0.04385274053262933,7.101510066431782e-05,0.21220372876449933,0.006579105044673184,0.035092430403357855,0.07081562216491555,0.030654342244851307,0.32598863930072186,0.04989393216745697,0.03844298071879859,0.06689695418757446,0.005500888121875991,0.003888657524653283,0.03814783100194907,0.00015358531849685164,0.023684381998065995,0.051580521268903,0.14010148579896464,0.062240516386508515,0.022300288059450613,0.06297401884720621,0.011793671374884629,0.0004943513919399845,0.12832179986089753,0.05054372516919481,0.003478002113481593,,0.16461726055955317,0.19647551701733712,0.009923486220647648,0.17002779730260686,0.04288159107303746,,,,0.0013680323510345538,,0.00041491194679899035,,0.021870377585282652,0.6365511840131033,,0.02547943589881796,,,,,,0.043306797943929554,0.013956799466167902,,,,,,,,,0.10097832541319762,,0.04469275762629832,,,0.004028641959177626,,,,,0.026486410866828236,0.048502489560509954,,,,,,,,,,,,,,
002А,Friday,0.23395940275565985,0.1463425202112667,0.01963064602930409,0.09301552943649927,0.13812682199025772,0.07550663376938294,0.02663844065746812,0.017301176481222202,0.010972712103141324,0.007434236296997243,0.03754301870473098,0.10566688662052559,0.15732593006307583,0.14248886082949763,0.028933845676662018,0.2611293765014602,0.5001233916797652,0.680905083807526,0.6502981194842951,0.15604604480900686,0.11743738851001095,0.39344055156964186,0.31299895609851747,0.0003976378563786964,0.605384080019616,0.07477297513101833,0.015130494223162483,0.07800862941845887,0.010672898336043901,0.059706113670413674,0.006990130710242792,0.05203209427364153,0.043492355671223004,0.04387879147790086,0.002820894431809995,0.029504919389159223,0.49985317743622315,0.10391952311446306,0.0047459794148349,0.07517785461848614,0.007855630136722414,0.015441338444990627,0.026992882395205142,0.004904372904784182,,0.024657162897239848,,0.008450085140768282,0.01841568100400337,0.02037105411007656,0.35746982573097574,0.0015009566719368372,,,,0.003822853757538436,,,0.8144297196459664,,,,,0.016718283841494097,,,,,,0.023866434925629232,0.00012929542059880728,0.05719302388696956,,0.037036095110215994,,,,0.008955872443926705,,,,,,,,,0.0171843671741444,0.004128872810875928
002А,Monday,0.18578509595767312,0.03982929602443641,0.24083187763939784,0.011593450349340118,0.11866753531380902,0.16186252954357128,0.016592620992245122,0.030909151018779113,0.0012704998072501361,0.18883090899585764,0.06356501632061384,0.030772809974216164,0.0007147689882309738,0.020568622008044546,0.05553856194195472,0.0024730757420028393,4.346167565061343e-06,0.0004090871387532058,0.01946929687667276,0.004232062210783649,0.05239153790005269,0.2981974166418886,,0.026612343320345122,0.7099194312349986,0.3032342311431465,0.16545493974368564,0.00768044951737723,0.023171960098048228,0.09293000226378256,0.04607936339137941,0.1084906747752794,0.3071280945881385,,0.03389506988052171,,,0.024339802643539965,0.017231357845257422,0.04893278114968991,0.015657871364432308,,,0.04432044077410002,0.15638597228012852,0.03337185404977028,,0.028508309582308322,,0.012633802069988986,0.017952374445853958,,0.18283885922662224,,,,,,0.020162439879861105,,0.03292780985120336,,0.011359058450559067,,,,,,,,,,0.1206975267100382,,,,,,,,0.4863929924593412,,,,,,,0.19052014518737526
