num,day_name,date,class,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
001А,Friday,2021-07-02,Купе,5262.0,3014.0,3014.0,3014.0,2827.0,2827.0,2827.0,2724.0,2724.0,2724.0,2724.0,2724.0,2724.0,,,,2546.0,,,2738.0,,,,,3202.0,3202.0,,3202.0,3202.0,3202.0,3202.0,3202.0,,3202.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,,,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3620.0,3620.0,,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0
001А,Friday,2021-07-09,Купе,2640.0,2640.0,2640.0,2640.0,2546.0,2546.0,,2546.0,2546.0,2452.0,2452.0,,,2452.0,2368.0,2368.0,2368.0,,2368.0,,,2368.0,,2368.0,2452.0,2452.0,,,,,3073.0,3073.0,3073.0,3073.0,3073.0,3073.0,3073.0,3073.0,,,3073.0,3073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,,,,,,,,,,
001А,Friday,2021-07-16,Купе,,,,,2640.0,2640.0,2640.0,2640.0,,,,2452.0,2452.0,,2452.0,,2452.0,2452.0,,2368.0,2368.0,,2368.0,,,2368.0,2368.0,,2368.0,2368.0,2368.0,,,2368.0,,,,,,3073.0,,,3073.0,3073.0,3073.0,3073.0,,3073.0,3073.0,,,,,,,,,,,3677.0,,,,,,,,,,3677.0,,,,,,,,,3677.0,3606.0,3606.0,3606.0,,,3606.0,,3677.0,3677.0
001А,Monday,2021-04-12,Купе,3790.0,3325.0,3325.0,2088.0,2088.0,2088.0,2088.0,2088.0,2088.0,2088.0,2088.0,2088.0,2088.0,2088.0,2088.0,2088.0,2088.0,2088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Monday,2021-04-19,Купе,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2818.0,2818.0,2818.0,2818.0,2818.0,2779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Monday,2021-04-26,Купе,,,,,,,,,,,,,,,,,,,,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2510.0,2818.0,2818.0,2818.0,2779.0,2779.0,2779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Monday,2021-05-17,Купе,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2759.0,2759.0,2759.0,,2759.0,2759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Monday,2021-05-24,Купе,3459.0,3459.0,,3337.0,3337.0,3215.0,3215.0,3215.0,3215.0,3092.0,3092.0,3092.0,3092.0,3092.0,3092.0,3092.0,3092.0,3092.0,3092.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,2970.0,,2970.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2864.0,2549.0,2549.0,2549.0,,2549.0,2864.0,2864.0,2864.0,2864.0,2864.0,,2864.0,2864.0,2864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Monday,2021-05-31,Купе,,3851.0,3594.0,2521.0,2521.0,3466.0,3466.0,3466.0,3466.0,,3337.0,3337.0,3337.0,3337.0,3208.0,3208.0,3208.0,3208.0,3208.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,3080.0,,3080.0,3080.0,3080.0,3035.0,2969.0,2969.0,2969.0,2969.0,2969.0,2638.0,2638.0,2638.0,2638.0,2638.0,2638.0,2638.0,2638.0,2638.0,2638.0,2969.0,2969.0,2969.0,2969.0,2969.0,2969.0,,2969.0,,,,,,,,,,,,,,,,,,,,,
001А,Monday,2021-06-07,Купе,4585.0,4291.0,,,2499.0,2499.0,2499.0,,2499.0,2781.0,,3575.0,3600.0,3600.0,3600.0,3600.0,,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,,3600.0,3600.0,,3600.0,3600.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,,3572.0,3572.0,3572.0,3572.0,3572.0,,,,,,,,,,,,,,
