num,day_name,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
001А,Friday,0.4807641185368444,0.0006231198066736221,0.14498986905416067,0.2506096148418314,0.1293200790139769,0.04434180920092068,0.02145562395785572,0.08036512816018282,0.04266930739636143,0.02531098994402159,0.2892767725238027,0.051377746347748166,0.021984433383828605,0.09475104430993475,0.10398057472316169,0.6015556237140547,0.0053248364894552536,1.4753745758988579e-05,0.0385367704879408,0.02198316924576693,0.032421405261701675,0.05190100375764539,0.04093771750634856,0.0011400587658226824,0.023513034229489138,0.00010618575320020529,0.008797512471378388,0.062342712586790805,0.02093916909038329,0.04621921075966462,0.4242402775535983,0.008319984968961691,0.07178382521330695,0.02480090693605519,0.25221443078433126,0.013618204643169207,0.7689884770705026,0.23977348162439738,0.23503720118816207,0.0015195115425266081,0.16531769413760278,,0.0006600985960184547,0.05043483663125825,0.5129541736407413,,0.05112660736038244,,,0.05608913126775272,,0.05629189162006354,,,,0.04491796706586071,,,0.039550167550729376,,0.139488984581858,,,,,,0.09410218568562778,,,,,,,,,,,0.2828046312221386,0.02274388029247909,,,,0.28198711033897084,,0.23816354759479252,,0.028141089849770595,
001А,Monday,0.14796689364254134,0.07146813999132973,0.07177032419445106,0.24427046783200113,0.25574860984681835,0.0036144585083698333,0.07965856346067346,0.013308552285622666,0.0003822005832612163,0.1269275331622668,0.04581080425571382,0.04189618246135152,0.0014046352615966207,0.047804998390725384,0.0460075021789591,0.1879873389780694,0.0015009442037334786,0.007788409492564985,0.0751987554059228,0.016908974968997126,0.4513792857619906,0.09519462718845173,0.23453058453058684,0.06104023385082169,0.05710295964073697,0.008364092107787102,0.028556181427665694,0.008032821126025214,0.00027105893788437196,0.008562966462131616,0.47598300538633864,0.0859427783510216,0.2950653369574425,0.0010939135716065973,0.04577639635248365,0.19105890546794313,0.15831970529014994,2.081665501751928e-06,0.06490353007660088,0.5185348276809458,0.055620028263866694,0.013719540437275302,,,0.5001949922562081,,,,,,,,,,,0.03259898745016987,0.08959533523838736,0.26905802745574847,0.0994593911836279,0.07761851892165728,0.3801402537498082,0.06466127313754244,,,,,,0.014182642955289926,,0.22877005068718836,,,,,,0.8335141864999824,,,0.017750502042521266,0.45768969288142003,,,,,,,,
001А,Saturday,0.23422917345203753,0.13514437556683034,0.1123863680823638,0.05128365490293596,0.1619426746386704,0.2837298302737765,0.2446549313230948,5.235799176217526e-06,0.015673977016078644,0.02799954470771926,0.02235693673701389,0.02540674449556124,0.3703030501032665,0.08718576011254031,0.00045901680837789893,0.5242705773754178,0.3211130422262344,0.04390938285020218,0.045273970039854006,0.12025049612536087,0.026505064461285643,0.06636609945276928,0.2022371237921301,0.10147602869426509,0.03278028303743541,0.07265613034450447,0.08397166162020975,,0.01666911715607089,0.08863729968171485,0.18090550813551676,0.11320814309690119,0.03306883651374304,0.2777063970384276,0.08822881147821038,0.13124053547010095,,0.02663004580931927,0.02443523782777135,0.21981759144774815,,,0.027404057005324667,,0.00015492423047303028,,0.4330225186134007,,0.0369224595974762,0.3510804975348919,,0.029121306434162664,0.3712040954592485,,,,,0.04261161159597282,,0.04993634606762243,,,1.5233943934545024e-05,,,,,,,,,,,0.10870869395908056,,,,,0.4212938040221196,,,,,,,,,0.018025009502332212
001А,Sunday,0.0013895479034164993,0.10129363858289397,0.114548044281363,0.014217829234730583,0.27574233667939285,0.12399736064654021,0.03800951339380099,0.06845598954694099,0.0866709062059895,0.37975911600999146,0.12363214149213264,0.21670716645920296,0.5180204097969774,0.06526910694070331,0.007286477581522899,0.004913537474989793,0.0020625523129811363,0.27676243561960734,0.041799742361129155,0.04882124109904462,0.030925562337173362,0.02536573120750296,0.17439787305479149,0.00030209689663907024,0.026076946540798507,0.18919641897657213,0.08665740723965054,0.10062063569009261,0.047087122017718475,0.04922762546908188,0.09843069240978941,0.03136059613792641,0.025568402913837995,0.39629579423545525,0.05115683384668268,,,0.020543131407235626,6.266084310313502e-07,0.04308781121930738,0.01442794535428582,,0.036994326673506994,0.0013279580641851751,0.8293257392757575,0.9608834061685826,0.011245447052039004,0.010897366062020963,,0.027437087048367448,0.08630236729637031,0.08251765443804626,,0.03913323159555815,0.001836133454249378,,,,,,0.042124994086651046,0.0060080394436816675,,0.02743008078601028,,,0.11295945763471682,0.036746223908399434,0.3599155995926091,,0.41960422591330193,,,0.9946447286797577,,0.09245333842886971,,0.005844296663454984,0.7558936309665222,,0.17924049908267203,,0.17843482781156195,,,0.01859448932088681,,0.03826990220341564
001А,Thursday,0.03293341228581659,0.2086410303924987,0.05202944090139083,0.27900382801508494,0.11603942765467357,0.002990516292167955,0.03423576130686268,0.02281404470415338,0.05326066743404334,0.827603074156969,0.035797457365022045,0.07111782607114414,0.107873927646708,0.10956812362975288,0.1396674535707203,0.1414166491088863,0.15090791378465374,0.06904879226634886,0.0006410580549572886,0.1739203278939634,0.003217587053711002,0.0010475204931641446,0.0946390557695358,0.009228625045910044,0.24526312870782074,0.1701790515119439,0.38197293606375826,,0.023866147040056296,0.07664813489280764,,,0.026898765123614443,0.04845262409696971,0.15847812056527377,,0.0052106890915653015,,0.9298378999442308,,0.242402497025886,,0.33265482403246394,,0.004182165336222843,,,,,,,,0.1477425474531464,,,,,,0.30721509583153095,0.036870192997022766,,0.0733291616950209,,,,0.0324691576115802,,,0.597987857437793,,0.007448010671066152,0.10785789607069418,,0.06700877365123381,,,0.03146838335788005,,,,0.01935510309726529,,,0.010584634589629993,,,,
001А,Tuesday,0.14564622337578004,0.28704174196038723,0.16519574790291036,0.024854591522892044,0.04760421980767704,0.06746658325667121,0.02184502961305468,0.059847081919767287,0.04252922163842565,0.00020092325362153218,0.000754853439058123,0.08748626575033358,0.05801938733311374,0.23684130350148225,0.7440831269250889,0.0018828673526903872,0.12752055806307672,0.06215717650421282,0.06365022938069853,0.013093014518567925,0.12866462161136505,0.029459277500628156,,0.0003702222359931451,,,0.05626659432150283,0.03462107350881283,0.08146353445919652,0.12385372786948756,0.4107986482638114,0.022031806632101913,,,0.04109475599620105,0.1677324098250721,,0.10900908795752307,0.0013409102903567671,0.0004915108305320048,0.15257001905600676,0.25647938965371553,,,0.037955714127943185,,,,,,,,0.00024770473640878254,,0.04663849421200639,,0.05117698564777895,,0.07886029678469775,0.0994440413432629,,,,,0.17655811344359162,0.0512989559504099,0.0488924309661406,,,,,,0.02751555034408326,0.2706514745792741,,,0.08041647228538706,,,,0.38261786894399796,0.44356243688601193,,,,,,
001А,Wednesday,0.09973612744980698,0.034147475448870535,0.29793704441554825,0.01466422817993207,0.0009577284377673134,0.002190124000936655,0.1338647395871595,0.0074304586172176945,0.010074095445063658,0.06847921136863389,0.010225366030578331,0.012772675607909512,0.07499818022400384,0.05266361341943404,0.10609010301349986,0.017568419199260665,0.08450534044204017,0.040862998245508875,0.005744547958957513,0.026961774987332543,0.1050214410171153,0.15043427642609897,0.06347866417524206,0.01852712758691355,0.07187977433429094,0.14328325255787644,0.005620986190981725,,0.08470394282616334,0.04283963287779757,,0.16083047683511564,0.022394847188282774,0.007502618174855091,0.279958864747735,0.04454134511680674,,,0.04538611472827392,0.001340910290356656,,,,0.018092350913162636,0.6664319640070764,,,,,,,,,0.005425889683526197,,,,0.061779250845940714,,,,,0.05067232455978621,,0.04469275762629832,,,0.07358533246629306,,,,,,0.048502489560509954,,,,,,,,0.04456196521186029,,,,,,
002А,Friday,0.28658683130552987,0.03264111259462421,0.009619849550388193,0.14410420215322695,0.142776264129312,0.0007796621492692779,0.09855707710299755,0.009679867369749795,0.04520473239072986,0.001389543732768006,0.21887858636796498,0.20658198246166826,0.033280143434084475,0.06198228889711754,0.0016514471391622099,0.004803938071768821,0.002289209323189656,0.5288586743547065,0.5952739643707197,0.09541408011057773,0.009317995779523192,0.006842134225078067,0.2852593761125789,0.016844843156863187,0.00194649491194121,0.18628242127559547,0.0434887813206325,0.11412402431998314,0.03613803668798199,0.0986994352216991,0.009791296744901312,0.08682101426059008,0.0727899720359706,0.10533865797442443,0.0060333966921041204,0.0035056994212963044,0.49778446627332007,0.027130107826845884,0.006041564484172257,0.10839311087436787,0.02998843682306329,0.016971321958227814,0.038527808184474543,0.03641336959589592,0.030780015400271976,0.09338945120896025,,,0.03650508560217136,0.012933497448499809,0.3502551868217536,0.0024777144998340273,,,,0.06476495818097405,0.06202643952083897,0.08424883326919363,0.8084916615238804,,,,0.03868633031100621,0.02444031291397064,,0.043030081420492694,,,,0.023866434925629232,0.00012929542059869625,0.026673038008897643,,0.027378626530406014,,0.5774730645610864,0.6232570778411458,0.0004067870110644467,,,,,,,,,0.017184367174143844,0.007607219895212514
002А,Monday,0.19202714435486823,0.017988735906258824,0.11954855971540634,0.014376919245482012,0.1053629114264214,0.15786409466498363,0.03188939256722245,0.15739961350282594,0.017460515855429293,0.0005812334028609811,0.01485465695819066,0.05857905091416493,0.007949223311477294,0.009596653519825415,0.11862275873546091,0.00042643265671515884,6.283530291706363e-05,0.004517097971029949,0.00523812391086298,0.03608316453815541,0.1820651667400246,0.30628248105902056,,0.01908537761710538,0.9175146493871692,0.007203876748210991,0.17319120221129058,,0.029340661184943717,0.12576641368324604,0.12660673853755322,0.12888728691273843,0.32661033770341785,,0.035246745940504254,,,0.040157315542774685,0.029268571018877254,0.0699001782972426,0.020511239750244936,,,,,,,0.021755769579170026,,,0.02282421740460261,,0.0010701586797006168,,,,,,0.025599634937478966,,0.03292780985120336,,,,,,,,,,,,,,,,,,,,0.4849253979712289,,,,,,,0.17588792415334265
