num,day_name,date,class,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
001А,Friday,2021-04-16,Купе,0.737970847824329,0.14216033127722155,0.2450651659631502,0.5517263056147284,0.0831816627139862,-1.0,0.24486399054925484,0.27706669541667667,1.5373628695942108,0.024511620830762023,0.13547852611855354,1.4063961448031674,-0.20130485347928145,-0.5380598936004813,-0.44542644606962334,0.23479836386665506,0.7208218399084237,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Friday,2021-04-23,Купе,,,,-0.46148225373979207,,,,,,,,,,,,,1.128301652397821,-1.0,,3.324139641072043,-1.0,-1.0,-1.0,-1.0,-1.0,3.4056419622344407,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Friday,2021-05-14,Купе,-0.25381495487177314,-0.2975579499028462,-0.1221516617114079,-0.6923984133763861,-0.2639568038696177,0.5744528754858106,0.0035572871638920884,-0.18451716712456223,-0.11899082788711768,0.17838592567482184,0.7232649804487927,3.6626606251244653,-0.4441529767021706,-0.27624527946952804,2.381617363474758,2.012487091495252,1.3243426036674097,2.104540747439298,-0.24884002673271313,-0.38381543434772464,3.480836236700531,1.1773176353892205,,1.274684206041496,-1.0,-1.0,-1.0,-1.0,-1.0,0.3000015320902181,6.9869087009110125,-1.0,-1.0,,0.05473566537513484,-1.0,,0.00901857920248934,,,,0.05285520109520251,,-1.0,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Friday,2021-05-21,Купе,,-0.4644668567545282,,,,,,,,,,,,,,,,,,,,,2.9182404112072153,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Friday,2021-05-28,Купе,0.6545016320582634,-0.4158702269233738,4.213180500514391,-0.43933915672598733,-0.5589780240035285,-1.0,,,0.34745185912439047,1.4616092515479786,0.5282109021570133,1.3284844344845506,-0.1197098214534157,0.2871022534104656,-0.8496869790490146,-1.0,-1.0,-1.0,-1.0,-1.0,0.04264972475162913,-1.0,-1.0,-1.0,-1.0,0.2804766320429428,-1.0,1.5191448178379066,1.4730496532764215,3.9535686092714575,-1.0,-1.0,-1.0,,-1.0,-1.0,,,,,,-1.0,,-1.0,,3.5197557494871345,-1.0,-1.0,,,,-1.0,,,,0.006234998210202194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001А,Friday,2021-06-04,Купе,,0.07774754590863767,-1.0,5.809891158766962,,,1.046426192864569,1.3310182037200315,1.758756954682934,1.160146447345685,-1.0,-1.0,-0.5494699554899419,,,-1.0,-1.0,-1.0,-1.0,-1.0,-0.07329859646760864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1778750378578553,2.125234090047966,-0.08609369942312273,-1.0,-1.0,4.327547563867075,,17.03629147339,-1.0,,-1.0,,,,10.715030598549662,,,,-1.0,-1.0,-1.0,,,,-1.0,,,,-1.0,,,-1.0,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,
001А,Friday,2021-06-11,Купе,,,,,0.15077327346432454,,,-1.0,-1.0,-1.0,1.5909681020440085,,1.3763146176647938,4.608250344740193,-0.15275300941475195,-1.0,1.8640480178628918,4.828489131793812,-1.0,11.654472433632508,,,,7.7398720836895505,17.188998461369724,-1.0,11.088715473446488,-1.0,-1.0,,,,,,,,,,,,,,,6.617198347660271,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,-1.0,,,,,,,,,,,,
001А,Friday,2021-06-18,Купе,,,0.26685502363209784,-0.25443090794297635,,0.41964574862330384,,,,,-1.0,-1.0,0.3818013335793423,-0.7698598027166226,3.9907774449598508,8.833342394986818,-1.0,7.102697906660466,,0.01354492324409609,1.2295028096692322,-1.0,-1.0,-1.0,-1.0,,-1.0,,,-1.0,-1.0,-1.0,0.7668589632756081,,-1.0,-1.0,,-1.0,,,,-1.0,,-1.0,,-1.0,-1.0,7.623140441735175,,,,-1.0,,,,,,,,,,,,,,,4.894446757150912,5.23676608121131,,,,,,,,6.280174440970752,,,-1.0,,,-1.0,,,3.3452168662132196,,,
001А,Friday,2021-06-25,Купе,-0.55802422456582,-0.35162691541560975,,-0.25114277067790425,,-0.28914775943479964,,,0.7558467421337675,-0.41034846946951514,,,,,,,,,0.9901260189565647,,,,-1.0,-1.0,-1.0,,,-1.0,0.3896441829237891,,-1.0,4.430866101251437,-1.0,,,,,-1.0,,,,-1.0,,-1.0,,-1.0,9.173095493884931,-1.0,,,,4.921664027838888,,,,,,,1.4310976840670915,,,,,,,,-1.0,-1.0,,,,,,,,-1.0,,,-1.0,,,-1.0,,,-1.0,,,
